Array Design Name	Agendia Mammaprint 1.9k custom microarray
Version	1
Provider	Ryan van Laar (ryan.vanlaar@agendia.com)
Comment[ArrayExpressAccession]	A-MEXP-318
Comment[Description]	Custom printed 1.9k oligonucleotide microarray manufactured by Agilent Technologies Inc.
Comment[SubmittedName]	Agendia Mammaprint 1.9k custom microarray
Comment[Organism]	Homo sapiens
Printing Protocol	Microarrays were prepared by Agilent technologies using their Agilent SurePrint Technology. Breifly, 60-mer oligonucleotides are synthesized base-by-base in repetitive print layers on a solid glass substrate, using standard phosphoramidite chemistry.
Technology Type	spotted_ss_oligo_features
Technology Type Term Accession Number	spotted_ss_oligo_features
Technology Type Term Source REF	The MGED Ontology
Surface Type	unknown_surface_type
Surface Type Term Accession Number	#unknown_surface_type
Surface Type Term Source REF	mo
Substrate Type	glass
Substrate Type Term Accession Number	#glass
Substrate Type Term Source REF	mo
Term Source Name	The MGED Ontology	mo	embl	unigene
Term Source File	http://mged.sourceforge.net/ontologies/MGEDOntology.php	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://www.ebi.ac.uk/embl/	http://www.ncbi.nlm.nih.gov/UniGene/
Term Source Version				

Block Column	Block Row	Column	Row	Reporter Name	Comment[AEReporterName]	Reporter Database Entry[embl]	Reporter Database Entry[unigene]	Reporter Group[role]	Control Type
1	1	26	28	AGEN001376	Contig40831_RC	AK023844	Hs.161160	Experimental	
1	1	27	28	AGEN001377	CKS2	BQ898943	Hs.83758	Experimental	
1	1	29	28	AGEN001379	NM_020393	AF242518	Hs.58356	Experimental	
1	1	30	28	AGEN001380	AL137718	BC034952	Hs.508141	Experimental	
1	1	33	28	AGEN001383	NM_005934		Hs.234774	Experimental	
1	1	35	28	AGEN001385	ECT2	AY376439	Hs.518299	Experimental	
1	1	36	28	AGEN001386	NM_002042	M62400	Hs.437745	Experimental	
1	1	38	28	AGEN001388	NM_006308		Hs.41707	Experimental	
1	1	39	28	AGEN001389	NM_001065		Hs.279594	Experimental	
1	1	41	28	AGEN001391	NM_005886	AB209250	Hs.275675	Experimental	
1	1	42	28	AGEN001392	NM_014481		Hs.555936	Experimental	
1	1	44	28	AGEN001394	BM039	AK023669	Hs.283532	Experimental	
1	1	45	28	AGEN001395	NM_018026		Hs.536275	Experimental	
1	1	47	28	AGEN001397	NM_001538	AB029348	Hs.512156	Experimental	
1	1	48	28	AGEN001398	NM_001507		Hs.248126	Experimental	
1	1	50	28	AGEN001400	PFKP	AK126153	Hs.26010	Experimental	
1	1	1	29	AGEN001401	NM_001862	BM912880	Hs.1342	Experimental	
1	1	3	29	AGEN001403	MTMR2		Hs.181326	Experimental	
1	1	4	29	AGEN001404	NM_016037	AK023587	Hs.472038	Experimental	
1	1	6	29	AGEN001406	Contig44289_RC	AK091289	Hs.494557	Experimental	
1	1	7	29	AGEN001407	Contig46802_RC		Hs.22920	Experimental	
1	1	9	29	AGEN001409	AF155117	AF450487	Hs.374201	Experimental	
1	1	10	29	AGEN001410	NM_005801	AL050005	Hs.150580	Experimental	
1	1	12	29	AGEN001412	NM_004173	BC062565	Hs.197116	Experimental	
1	1	13	29	AGEN001413	AL137514	BX537544	Hs.476221	Experimental	
1	1	15	29	AGEN001415	CTPS	BC009408	Hs.473087	Experimental	
1	1	18	29	AGEN001418	NM_003585	D70830	Hs.551705	Experimental	
1	1	19	29	AGEN001419	NM_006687	BC014610	Hs.123530	Experimental	
1	1	21	29	AGEN001421	EZH2	AK023816	Hs.444082	Experimental	
1	1	22	29	AGEN001422	FLJ10549		Hs.293970	Experimental	
1	1	24	29	AGEN001424	NM_014080	AB209010	Hs.71377	Experimental	
1	1	25	29	AGEN001425	NM_001976		Hs.224171	Experimental	
1	1	27	29	AGEN001427	MCCC1	AY367065	Hs.121028	Experimental	
1	1	28	29	AGEN001428	KIAA0042		Hs.318894	Experimental	
1	1	30	29	AGEN001430	NM_012368	BX324671	Hs.258574	Experimental	
1	1	31	29	AGEN001431	CEGP1		Hs.369982	Experimental	
1	1	33	29	AGEN001433	LOC51203	AK222819	Hs.511093	Experimental	
1	1	34	29	AGEN001434	SM-20	AF229245	Hs.444450	Experimental	
1	1	36	29	AGEN001436	MMSDH		Hs.293970	Experimental	
1	1	37	29	AGEN001437	NM_005119	AF117756	Hs.160211	Experimental	
1	1	39	29	AGEN001439	NM_000212		Hs.218040	Experimental	
1	1	40	29	AGEN001440	CP		Hs.554736	Experimental	
1	1	42	29	AGEN001442	FLJ11190	AK126837	Hs.516834	Experimental	
1	1	43	29	AGEN001443	NM_000486	BC042496	Hs.130730	Experimental	
1	1	45	29	AGEN001445	NM_021080	AB210012	Hs.477370	Experimental	
1	1	46	29	AGEN001446	NM_021114	BM563686	Hs.98243	Experimental	
1	1	48	29	AGEN001448	NM_016060	AK094033	Hs.43566	Experimental	
1	1	49	29	AGEN001449	PK428	AK126837	Hs.516834	Experimental	
1	1	2	30	AGEN001452	DKFZP761H171	AL137502	Hs.485938	Experimental	
1	1	4	30	AGEN001454	CDC25B		Hs.153752	Experimental	
1	1	5	30	AGEN001455	NM_006600	BG121847	Hs.558454	Experimental	
1	1	7	30	AGEN001457	Contig33814_RC		Hs.497183	Experimental	
1	1	8	30	AGEN001458	NM_007363		Hs.533282	Experimental	
1	1	10	30	AGEN001460	NM_004409	AB209363	Hs.546249	Experimental	
1	1	11	30	AGEN001461	NM_006183	BF698911	Hs.80962	Experimental	
1	1	13	30	AGEN001463	NM_004707		Hs.264482	Experimental	
1	1	14	30	AGEN001464	NM_000069		Hs.1294	Experimental	
1	1	16	30	AGEN001466	NM_017660	AK125974	Hs.118964	Experimental	
1	1	17	30	AGEN001467	NM_006442	BF969132	Hs.356742	Experimental	
1	1	19	30	AGEN001469	FLT1		Hs.507621	Experimental	
1	1	20	30	AGEN001470	NM_003984	AK091926	Hs.102307	Experimental	
1	1	22	30	AGEN001472	AL133619	AL133619	Hs.29383	Experimental	
1	1	23	30	AGEN001473	NM_003922	U50078	Hs.210385	Experimental	
1	1	25	30	AGEN001475	NM_002872	AK096924	Hs.517601	Experimental	
1	1	26	30	AGEN001476	HSU54999		Hs.489353	Experimental	
1	1	28	30	AGEN001478	NM_006833	BM542040	Hs.15591	Experimental	
1	1	29	30	AGEN001479	NM_014404	BC101633	Hs.278907	Experimental	
1	1	31	30	AGEN001481	NM_014052	AB209759	Hs.279920	Experimental	
1	1	32	30	AGEN001482	NM_015910	BX538331	Hs.414952	Experimental	
1	1	34	30	AGEN001484	NM_012191	BC051750	Hs.129910	Experimental	
1	1	35	30	AGEN001485	AL137295	AB209755	Hs.30385	Experimental	
1	1	37	30	AGEN001487	NM_003963	W84524	Hs.184194	Experimental	
1	1	38	30	AGEN001488	NM_001997	BC051834	Hs.387208	Experimental	
1	1	40	30	AGEN001490	TMEFF1		Hs.336224	Experimental	
1	1	41	30	AGEN001491	NM_000512	AK131096	Hs.271383	Experimental	
1	1	43	30	AGEN001493	NM_000162		Hs.1270	Experimental	
1	1	44	30	AGEN001494	NM_016539	AF233396	Hs.423756	Experimental	
1	1	46	30	AGEN001496	RAB27B	AF329499	Hs.514875	Experimental	
1	1	47	30	AGEN001497	NM_000749		Hs.96094	Experimental	
1	1	49	30	AGEN001499	NM_000116	AK130900	Hs.409911	Experimental	
1	1	50	30	AGEN001500	AP2B1		Hs.514819	Experimental	
1	1	1	31	AGEN001501	Contig50410	BC054491	Hs.449415	Experimental	
1	1	2	31	AGEN001502	GMPS		Hs.546324	Experimental	
1	1	3	31	AGEN001503	AL137514	BX537544	Hs.476221	Experimental	
1	1	4	31	AGEN001504	NM_018606		Hs.34560	Experimental	
1	1	5	31	AGEN001505	NM_018627	AJ519841	Hs.522493	Experimental	
1	1	6	31	AGEN001506	NM_002169	V00541	Hs.37113	Experimental	
1	1	7	31	AGEN001507	DKFZp762E1312	AK074809	Hs.532968	Experimental	
1	1	8	31	AGEN001508	NM_014021	AB023140	Hs.22587	Experimental	
1	1	9	31	AGEN001509	NM_005030	AB209179	Hs.329989	Experimental	
1	1	10	31	AGEN001510	NM_001414	CR624872	Hs.78592	Experimental	
1	1	11	31	AGEN001511	NM_018428	AK126564	Hs.211828	Experimental	
1	1	12	31	AGEN001512	KIAA1324	AB037745	Hs.262811	Experimental	
1	1	13	31	AGEN001513	NSAP1		Hs.126774	Experimental	
1	1	14	31	AGEN001514	NM_000588		Hs.694	Experimental	
1	1	15	31	AGEN001515	NM_005430		Hs.248164	Experimental	
1	1	16	31	AGEN001516	PGK1		Hs.78771	Experimental	
1	1	18	31	AGEN001518	TBX3-iso		Hs.129895	Experimental	
1	1	19	31	AGEN001519	KIAA1104	AL137502	Hs.485938	Experimental	
1	1	20	31	AGEN001520	NM_002070	AK126708	Hs.77269	Experimental	
1	1	21	31	AGEN001521	NM_017438	AK095215	Hs.473727	Experimental	
1	1	22	31	AGEN001522	NM_016340		Hs.483329	Experimental	
1	1	23	31	AGEN001523	NM_002517	BC039016	Hs.79564	Experimental	
1	1	24	31	AGEN001524	FLJ22341		Hs.464157	Experimental	
1	1	25	31	AGEN001525	BUB1	AF053305	Hs.469649	Experimental	
1	1	26	31	AGEN001526	NM_017735	AK096943	Hs.468125	Experimental	
1	1	29	31	AGEN001529	NM_003635	BC052780	Hs.225129	Experimental	
1	1	30	31	AGEN001530	NM_004590	BC099663	Hs.10458	Experimental	
1	1	31	31	AGEN001531	NM_016014		Hs.380389	Experimental	
1	1	32	31	AGEN001532	NM_000461	AK096628	Hs.187861	Experimental	
1	1	33	31	AGEN001533	IGFBP5		Hs.184339	Experimental	
1	1	34	31	AGEN001534	NMB		Hs.386470	Experimental	
1	1	35	31	AGEN001535	NM_002098	AK021974	Hs.446529	Experimental	
1	1	36	31	AGEN001536	NM_003718		Hs.233552	Experimental	
1	1	37	31	AGEN001537	NM_015343	BG913659	Hs.513913	Experimental	
1	1	38	31	AGEN001538	GSTM3		Hs.2006	Experimental	
1	1	39	31	AGEN001539	NM_002695	AK122813	Hs.24301	Experimental	
1	1	40	31	AGEN001540	NM_018484		Hs.220844	Experimental	
1	1	42	31	AGEN001542	ECT2	AY376439	Hs.518299	Experimental	
1	1	43	31	AGEN001543	NM_016093	CB994949	Hs.546390	Experimental	
1	1	44	31	AGEN001544	RAI2	BC027937	Hs.446680	Experimental	
1	1	46	31	AGEN001546	NM_017506		Hs.137573	Experimental	
1	1	47	31	AGEN001547	Contig35251_RC	BX647885	Hs.209983	Experimental	
1	1	48	31	AGEN001548	NM_014231	CR749485	Hs.20021	Experimental	
1	1	49	31	AGEN001549	FLJ10511		Hs.126774	Experimental	
1	1	50	31	AGEN001550	NM_018174	BC067115	Hs.66048	Experimental	
1	1	1	32	AGEN001551	NM_000481	BC044792	Hs.102	Experimental	
1	1	2	32	AGEN001552	GNAZ	BC037333	Hs.555870	Experimental	
1	1	3	32	AGEN001553	NM_005182	AY075020	Hs.37014	Experimental	
1	1	4	32	AGEN001554	Contig43747_RC	AK054942	Hs.488173	Experimental	
1	1	5	32	AGEN001555	NM_017637		Hs.435309	Experimental	
1	1	6	32	AGEN001556	NM_004501		Hs.166463	Experimental	
1	1	7	32	AGEN001557	NM_016172	BX647463	Hs.9194	Experimental	
1	1	8	32	AGEN001558	NM_000942	BQ049986	Hs.434937	Experimental	
1	1	10	32	AGEN001560	LOC56994		Hs.293970	Experimental	
1	1	11	32	AGEN001561	NM_017854	BQ673305	Hs.105606	Experimental	
1	1	12	32	AGEN001562	NM_016320		Hs.524750	Experimental	
1	1	14	32	AGEN001564	KIAA0175		Hs.184339	Experimental	
1	1	15	32	AGEN001565	NM_013399		Hs.7765	Experimental	
1	1	16	32	AGEN001566	Contig2504_RC		Hs.129895	Experimental	
1	1	17	32	AGEN001567	NM_006028	AF169255	Hs.241377	Experimental	
1	1	18	32	AGEN001568	MGC2827	BC025694	Hs.8035	Experimental	
1	1	19	32	AGEN001569	NM_006161		Hs.248149	Experimental	
1	1	20	32	AGEN001570	TFRC	BC001188	Hs.529618	Experimental	
1	1	21	32	AGEN001571	NM_013391		Hs.122082	Experimental	
1	1	23	32	AGEN001573	TFRC	BC001188	Hs.529618	Experimental	
1	1	24	32	AGEN001574	PSMD7	BG121813	Hs.440604	Experimental	
1	1	25	32	AGEN001575	NM_002981		Hs.72918	Experimental	
1	1	26	32	AGEN001576	DKFZP586F1018	BC092512	Hs.371395	Experimental	
1	1	27	32	AGEN001577	NM_002134	BG115862	Hs.284279	Experimental	
1	1	28	32	AGEN001578	NM_001384		Hs.324830	Experimental	
1	1	29	32	AGEN001579	NM_004389	AK127226	Hs.167368	Experimental	
1	1	30	32	AGEN001580	NM_016552	AK126637	Hs.435023	Experimental	
1	1	31	32	AGEN001581	GGH	CD359152	Hs.78619	Experimental	
1	1	32	32	AGEN001582	NM_006188		Hs.510456	Experimental	
1	1	33	32	AGEN001583	FLJ21924	AK126023	Hs.369368	Experimental	
1	1	34	32	AGEN001584	NM_018068	AK056418	Hs.528649	Experimental	
1	1	35	32	AGEN001585	Contig46218_RC	AY750055	Hs.283127	Experimental	
1	1	36	32	AGEN001586	NM_003085	AB209029	Hs.90297	Experimental	
1	1	37	32	AGEN001587	RAI2	BC027937	Hs.446680	Experimental	
1	1	38	32	AGEN001588	NM_002733	CR590866	Hs.530862	Experimental	
1	1	39	32	AGEN001589	NM_005830	BC022045	Hs.154655	Experimental	
1	1	40	32	AGEN001590	NM_012340		Hs.356321	Experimental	
1	1	41	32	AGEN001591	CEGP1		Hs.369982	Experimental	
1	1	43	32	AGEN001593	PECI	AB209917	Hs.15250	Experimental	
1	1	44	32	AGEN001594	GBE1	AK125918	Hs.436062	Experimental	
1	1	45	32	AGEN001595	NM_017532	AJ002425	Hs.194790	Experimental	
1	1	46	32	AGEN001596	MATN3		Hs.6985	Experimental	
1	1	47	32	AGEN001597	NM_000691	BC004102	Hs.531682	Experimental	
1	1	48	32	AGEN001598	NM_002713		Hs.533474	Experimental	
1	1	49	32	AGEN001599	FLJ12150	AK127941	Hs.118983	Experimental	
1	1	50	32	AGEN001600	NM_002938	AK128038	Hs.66394	Experimental	
1	1	1	33	AGEN001601	CCNB2	AK023404	Hs.194698	Experimental	
1	1	2	33	AGEN001602	Contig753_RC		Hs.369982	Experimental	
1	1	3	33	AGEN001603	TGFB3	AK122902	Hs.2025	Experimental	
1	1	4	33	AGEN001604	NM_006285	BC038448	Hs.79358	Experimental	
1	1	5	33	AGEN001605	NM_004875	CR613447	Hs.520146	Experimental	
1	1	6	33	AGEN001606	NM_002442		Hs.158311	Experimental	
1	1	7	33	AGEN001607	NM_018158	AK001486	Hs.306000	Experimental	
1	1	8	33	AGEN001608	DKFZP564D0462		Hs.318894	Experimental	
1	1	9	33	AGEN001609	Contig55813_RC		Hs.77695	Experimental	
1	1	10	33	AGEN001610	NM_016333	AB016092	Hs.433343	Experimental	
1	1	11	33	AGEN001611	NM_017409		Hs.44276	Experimental	
1	1	12	33	AGEN001612	COL4A2		Hs.508716	Experimental	
1	1	13	33	AGEN001613	NM_006402	BE746543	Hs.439815	Experimental	
1	1	14	33	AGEN001614	NM_014892		Hs.227602	Experimental	
1	1	15	33	AGEN001615	NM_020904	AB208908	Hs.9469	Experimental	
1	1	16	33	AGEN001616	NM_006777	BC042753	Hs.143604	Experimental	
1	1	17	33	AGEN001617	AKAP2	AK126837	Hs.516834	Experimental	
1	1	18	33	AGEN001618	NM_018463		Hs.446098	Experimental	
1	1	19	33	AGEN001619	NM_004565	BC006327	Hs.149983	Experimental	
1	1	20	33	AGEN001620	NM_003656	AB209395	Hs.434875	Experimental	
1	1	21	33	AGEN001621	NM_018143	BC034470	Hs.558507	Experimental	
1	1	22	33	AGEN001622	NM_013400		Hs.521289	Experimental	
1	1	23	33	AGEN001623	NM_006058		Hs.355141	Experimental	
1	1	24	33	AGEN001624	NM_020344		Hs.283014	Experimental	
1	1	25	33	AGEN001625	NM_012198	U32248	Hs.377894	Experimental	
1	1	26	33	AGEN001626	NM_018527	CR627327	Hs.512914	Experimental	
1	1	27	33	AGEN001627	RAB6B		Hs.567282	Experimental	
1	1	28	33	AGEN001628	KIAA1181	CR749461	Hs.509163	Experimental	
1	1	29	33	AGEN001629	Contig48328_RC	BC092423	Hs.556536	Experimental	
1	1	30	33	AGEN001630	Contig44064_RC	AY376439	Hs.518299	Experimental	
1	1	31	33	AGEN001631	NM_007160	BC101683	Hs.529493	Experimental	
1	1	33	33	AGEN001633	NM_004623	AK025524	Hs.412482	Experimental	
1	1	34	33	AGEN001634	MAPRE2	BC007318	Hs.532824	Experimental	
1	1	35	33	AGEN001635	NM_012088	BQ065293	Hs.466165	Experimental	
1	1	36	33	AGEN001636	NM_006561		Hs.309288	Experimental	
1	1	37	33	AGEN001637	NM_017649		Hs.500903	Experimental	
1	1	38	33	AGEN001638	DKFZP586A011	AK123080	Hs.370457	Experimental	
1	1	39	33	AGEN001639	NM_016481	AY189280	Hs.9196	Experimental	
1	1	41	33	AGEN001641	CP		Hs.554736	Experimental	
1	1	42	33	AGEN001642	NM_006656		Hs.191074	Experimental	
1	1	43	33	AGEN001643	NM_006604	AK097738	Hs.558455	Experimental	
1	1	44	33	AGEN001644	NM_006937	BM473054	Hs.485023	Experimental	
1	1	45	33	AGEN001645	GNAZ	BC037333	Hs.555870	Experimental	
1	1	46	33	AGEN001646	NM_003028	AK096227	Hs.521482	Experimental	
1	1	47	33	AGEN001647	NM_014830		Hs.131212	Experimental	
1	1	48	33	AGEN001648	IGFBP5	AK222819	Hs.511093	Experimental	
1	1	49	33	AGEN001649	NM_005826	BX647784	Hs.373763	Experimental	
1	1	50	33	AGEN001650	LAP18		Hs.498494	Experimental	
1	1	1	34	AGEN001651	AD024	BC022255	Hs.421956	Experimental	
1	1	2	34	AGEN001652	NM_002075	AB209283	Hs.534315	Experimental	
1	1	3	34	AGEN001653	NM_001528		Hs.104	Experimental	
1	1	4	34	AGEN001654	KRT18	CR616919	Hs.406013	Experimental	
1	1	5	34	AGEN001655	NM_005332	BM920011	Hs.449632	Experimental	
1	1	6	34	AGEN001656	NM_002082		Hs.235116	Experimental	
1	1	7	34	AGEN001657	NM_000322	BX640679	Hs.532150	Experimental	
1	1	8	34	AGEN001658	NM_017797	AK056818	Hs.465543	Experimental	
1	1	9	34	AGEN001659	NM_005500	BX538265	Hs.515500	Experimental	
1	1	11	34	AGEN001661	NM_002768		Hs.461777	Experimental	
1	1	12	34	AGEN001662	NM_000787	AF129263	Hs.223858	Experimental	
1	1	13	34	AGEN001663	NM_016605	AF251040	Hs.54056	Experimental	
1	1	14	34	AGEN001664	NM_014071	AF208227	Hs.368971	Experimental	
1	1	15	34	AGEN001665	Contig20217_RC	BC045625	Hs.120817	Experimental	
1	1	16	34	AGEN001666	Contig55829_RC	BC005856	Hs.36761	Experimental	
1	1	17	34	AGEN001667	NM_002453		Hs.149894	Experimental	
1	1	18	34	AGEN001668	STK3	AK131363	Hs.492333	Experimental	
1	1	19	34	AGEN001669	Contig53742_RC	AK123239	Hs.333823	Experimental	
1	1	20	34	AGEN001670	FLJ21924	AK126023	Hs.369368	Experimental	
1	1	21	34	AGEN001671	NM_015884	AK056736	Hs.443490	Experimental	
1	1	22	34	AGEN001672	NM_002215		Hs.420257	Experimental	
1	1	23	34	AGEN001673	NM_001273	BC038596	Hs.162233	Experimental	
1	1	24	34	AGEN001674	NM_006092	AK023969	Hs.405153	Experimental	
1	1	25	34	AGEN001675	NM_005155		Hs.332138	Experimental	
1	1	26	34	AGEN001676	NM_013393		Hs.279877	Experimental	
1	1	27	34	AGEN001677	Contig3902_RC	BX647885	Hs.209983	Experimental	
1	1	28	34	AGEN001678	NM_018053	AK054909	Hs.55024	Experimental	
1	1	29	34	AGEN001679	NM_003103		Hs.517262	Experimental	
1	1	30	34	AGEN001680	NM_006340	AK098403	Hs.128316	Experimental	
1	1	31	34	AGEN001681	NS1-BP		Hs.497183	Experimental	
1	1	32	34	AGEN001682	NM_001425	BM556279	Hs.9999	Experimental	
1	1	33	34	AGEN001683	NM_004263		Hs.25887	Experimental	
1	1	34	34	AGEN001684	VEGF	AB209485	Hs.73793	Experimental	
1	1	35	34	AGEN001685	NM_005549		Hs.248140	Experimental	
1	1	36	34	AGEN001686	NM_006917		Hs.26550	Experimental	
1	1	37	34	AGEN001687	HSA250839	AY358353	Hs.133062	Experimental	
1	1	38	34	AGEN001688	Contig53742_RC	AK123239	Hs.333823	Experimental	
1	1	40	34	AGEN001690	NM_004756	AF015041	Hs.326953	Experimental	
1	1	41	34	AGEN001691	NM_006272	BC041935	Hs.422181	Experimental	
1	1	42	34	AGEN001692	NM_015985	AF074332	Hs.278973	Experimental	
1	1	43	34	AGEN001693	GBE1	AK125918	Hs.436062	Experimental	
1	1	44	34	AGEN001694	NM_005120	AF071309	Hs.409226	Experimental	
1	1	45	34	AGEN001695	FLJ22477	AF318348	Hs.149004	Experimental	
1	1	46	34	AGEN001696	NM_016166	AK128379	Hs.162458	Experimental	
1	1	47	34	AGEN001697	HEC		Hs.414407	Experimental	
1	1	48	34	AGEN001698	Contig44289_RC	AK091289	Hs.494557	Experimental	
1	1	49	34	AGEN001699	Contig55377_RC	BC039247	Hs.463089	Experimental	
1	1	50	34	AGEN001700	NM_006289	AB028950	Hs.375001	Experimental	
1	1	1	35	AGEN001701	Contig57864_RC	BC005856	Hs.36761	Experimental	
1	1	2	35	AGEN001702	AL133603	BX647627	Hs.287830	Experimental	
1	1	4	35	AGEN001704	NM_016247		Hs.272380	Experimental	
1	1	5	35	AGEN001705	NM_018403	AJ275986	Hs.476353	Experimental	
1	1	6	35	AGEN001706	KIAA0042		Hs.318894	Experimental	
1	1	7	35	AGEN001707	NM_014206	CD049126	Hs.437779	Experimental	
1	1	9	35	AGEN001709	NM_016329		Hs.343679	Experimental	
1	1	10	35	AGEN001710	NM_004083	S62138	Hs.505777	Experimental	
1	1	11	35	AGEN001711	R70506_RC		Hs.530735	Experimental	
1	1	12	35	AGEN001712	NM_016039	AK129516	Hs.534457	Experimental	
1	1	13	35	AGEN001713	NM_014293		Hs.91622	Experimental	
1	1	14	35	AGEN001714	NM_001524	AW163686	Hs.158348	Experimental	
1	1	16	35	AGEN001716	PRC1		Hs.366401	Experimental	
1	1	17	35	AGEN001717	NM_017727	AK074981	Hs.533934	Experimental	
1	1	19	35	AGEN001719	Contig53646_RC		Hs.558995	Experimental	
1	1	20	35	AGEN001720	MMP9		Hs.297413	Experimental	
1	1	21	35	AGEN001721	Contig63649_RC		Hs.72620	Experimental	
1	1	22	35	AGEN001722	DKFZP586A011	AK123080	Hs.370457	Experimental	
1	1	23	35	AGEN001723	Contig35251_RC	BX647885	Hs.209983	Experimental	
1	1	24	35	AGEN001724	UCH37	AK123655	Hs.145469	Experimental	
1	1	25	35	AGEN001725	NM_004212		Hs.367833	Experimental	
1	1	26	35	AGEN001726	STX1A	BC064644	Hs.488683	Experimental	
1	1	27	35	AGEN001727	CIRBP	AK095781	Hs.501309	Experimental	
1	1	28	35	AGEN001728	NM_014339		Hs.129751	Experimental	
1	1	29	35	AGEN001729	NM_014625	AJ279254	Hs.412710	Experimental	
1	1	30	35	AGEN001730	NM_017435	AL834209	Hs.47261	Experimental	
1	1	32	35	AGEN001732	LOC51203	AK222819	Hs.511093	Experimental	
1	1	33	35	AGEN001733	TK1	BM458046	Hs.515122	Experimental	
1	1	34	35	AGEN001734	MCCC1	AY367065	Hs.121028	Experimental	
1	1	35	35	AGEN001735	MCCC1	AY367065	Hs.121028	Experimental	
1	1	36	35	AGEN001736	AF257175	AB209917	Hs.15250	Experimental	
1	1	37	35	AGEN001737	QDPR	AK124952	Hs.75438	Experimental	
1	1	38	35	AGEN001738	COL4A2		Hs.508716	Experimental	
1	1	39	35	AGEN001739	Contig25343_RC		Hs.299878	Experimental	
1	1	40	35	AGEN001740	PK428	AK126837	Hs.516834	Experimental	
1	1	41	35	AGEN001741	IGFBP5	AK222819	Hs.511093	Experimental	
1	1	42	35	AGEN001742	KIAA0008		Hs.129895	Experimental	
1	1	43	35	AGEN001743	NM_003355	AK025742	Hs.80658	Experimental	
1	1	44	35	AGEN001744	NM_019064	BC066363	Hs.435719	Experimental	
1	1	45	35	AGEN001745	NM_015711	AF182077	Hs.97244	Experimental	
1	1	46	35	AGEN001746	NM_001057	BC033742	Hs.88372	Experimental	
1	1	47	35	AGEN001747	VEGF	AB209485	Hs.73793	Experimental	
1	1	48	35	AGEN001748	NM_006253	BC001823	Hs.6061	Experimental	
1	1	49	35	AGEN001749	AL080059		Hs.173094	Experimental	
1	1	50	35	AGEN001750	DKFZp762E1312	AK074809	Hs.532968	Experimental	
1	1	4	36	AGEN001754	Contig32125_RC	BC092512	Hs.371395	Experimental	
1	1	5	36	AGEN001755	NM_003408	AF022158	Hs.150406	Experimental	
1	1	6	36	AGEN001756	NM_007126		Hs.529782	Experimental	
1	1	7	36	AGEN001757	NM_014223	AK055329	Hs.233458	Experimental	
1	1	8	36	AGEN001758	NM_016499		Hs.26745	Experimental	
1	1	9	36	AGEN001759	NM_003593		Hs.198313	Experimental	
1	1	10	36	AGEN001760	FLJ10549		Hs.293970	Experimental	
1	1	11	36	AGEN001761	Contig25055_RC	AK123239	Hs.333823	Experimental	
1	1	12	36	AGEN001762	NM_019062	BC030960	Hs.124835	Experimental	
1	1	13	36	AGEN001763	NM_002712	BC051689	Hs.36587	Experimental	
1	1	14	36	AGEN001764	HMG4	AL133642	Hs.125867	Experimental	
1	1	15	36	AGEN001765	NM_000671		Hs.78989	Experimental	
1	1	16	36	AGEN001766	BNIP3	BX647339	Hs.144873	Experimental	
1	1	17	36	AGEN001767	PACE4		Hs.269542	Experimental	
1	1	18	36	AGEN001768	PIR	BX537579	Hs.495728	Experimental	
1	1	19	36	AGEN001769	NM_006011		Hs.302341	Experimental	
1	1	20	36	AGEN001770	FUT8	AJ536056	Hs.118722	Experimental	
1	1	21	36	AGEN001771	SLC2A3	AB209607	Hs.419240	Experimental	
1	1	22	36	AGEN001772	HMG4	AL133642	Hs.125867	Experimental	
1	1	23	36	AGEN001773	NM_004040		Hs.502876	Experimental	
1	1	24	36	AGEN001774	NM_015877	CR749856	Hs.235167	Experimental	
1	1	26	36	AGEN001776	NM_000595		Hs.36	Experimental	
1	1	27	36	AGEN001777	SEC14L2	AB033012	Hs.335614	Experimental	
1	1	29	36	AGEN001779	NM_003120	BC051714	Hs.502511	Experimental	
1	1	30	36	AGEN001780	NM_006773	AB209392	Hs.363492	Experimental	
1	1	32	36	AGEN001782	NM_000605		Hs.211575	Experimental	
1	1	33	36	AGEN001783	Contig57595	CR749279	Hs.528300	Experimental	
1	1	34	36	AGEN001784	NM_017659	AK000091	Hs.466952	Experimental	
1	1	35	36	AGEN001785	CKS2	BQ898943	Hs.83758	Experimental	
1	1	37	36	AGEN001787	Contig17359_RC	AK025141	Hs.293077	Experimental	
1	1	38	36	AGEN001788	NM_007263	AK023303	Hs.10326	Experimental	
1	1	39	36	AGEN001789	RRM2	AK123010	Hs.226390	Experimental	
1	1	40	36	AGEN001790	OXCT		Hs.278277	Experimental	
1	1	41	36	AGEN001791	NM_000203	AB208901	Hs.89560	Experimental	
1	1	42	36	AGEN001792	Contig40128_RC	BX640796	Hs.445885	Experimental	
1	1	43	36	AGEN001793	FLJ12150	AK127941	Hs.118983	Experimental	
1	1	44	36	AGEN001794	HS1119D91		Hs.22920	Experimental	
1	1	45	36	AGEN001795	Contig41887_RC	BU558247	Hs.105887	Experimental	
1	1	46	36	AGEN001796	Contig51519_RC	BX537997	Hs.511797	Experimental	
1	1	4	37	AGEN001804	CENPA	BM911202	Hs.1594	Experimental	
1	1	5	37	AGEN001805	NM_004890	CR598182	Hs.90436	Experimental	
1	1	6	37	AGEN001806	PK428	AK126837	Hs.516834	Experimental	
